Timestamp,Source IP,Destination IP,Protocol,Length
1541234050.318970,4.2.2.4,192.168.50.8,17,114
1541234050.318972,4.2.2.4,192.168.50.8,17,114
1541234050.319274,4.2.2.4,192.168.50.8,17,114
1541234050.319276,4.2.2.4,192.168.50.8,17,114
1541234050.320096,192.168.50.8,4.2.2.4,17,80
1541234050.320099,192.168.50.8,4.2.2.4,17,80
1541234050.341087,4.2.2.4,192.168.50.8,17,136
1541234050.341089,4.2.2.4,192.168.50.8,17,136
1541234050.355650,74.208.236.171,192.168.50.8,6,60
1541234050.355653,74.208.236.171,192.168.50.8,6,60
1541234050.633523,74.208.236.171,192.168.50.8,6,1514
1541234050.633530,74.208.236.171,192.168.50.8,6,1514
1541234050.633770,74.208.236.171,192.168.50.8,6,1514
1541234050.633775,74.208.236.171,192.168.50.8,6,2974
1541234050.633778,74.208.236.171,192.168.50.8,6,1514
1541234050.633913,192.168.50.8,74.208.236.171,6,60
1541234050.633915,192.168.50.8,74.208.236.171,6,60
1541234050.633959,74.208.236.171,192.168.50.8,6,1833
1541234050.634009,74.208.236.171,192.168.50.8,6,1833
1541234050.634085,192.168.50.8,74.208.236.171,6,60
1541234050.634087,192.168.50.8,74.208.236.171,6,60
1541234050.660026,192.168.50.8,74.208.236.171,6,463
1541234050.660028,192.168.50.8,74.208.236.171,6,463
1541234050.660106,192.168.50.8,74.208.236.171,6,442
1541234050.660107,192.168.50.8,74.208.236.171,6,442
1541234050.660171,192.168.50.8,74.208.236.171,6,60
1541234050.660172,192.168.50.8,74.208.236.171,6,60
1541234050.660276,192.168.50.8,74.208.236.171,6,60
1541234050.660279,192.168.50.8,74.208.236.171,6,60
1541234050.715155,74.208.236.171,192.168.50.8,6,60
1541234050.715158,74.208.236.171,192.168.50.8,6,60
1541234050.715159,74.208.236.171,192.168.50.8,6,60
1541234050.715160,74.208.236.171,192.168.50.8,6,60
1541234050.719601,74.208.236.171,192.168.50.8,6,1514
1541234050.719606,74.208.236.171,192.168.50.8,6,1514
1541234050.719693,192.168.50.8,74.208.236.171,6,60
1541234050.719696,192.168.50.8,74.208.236.171,6,60
1541234050.719843,74.208.236.171,192.168.50.8,6,1514
1541234050.719848,74.208.236.171,192.168.50.8,6,2974
1541234050.719854,74.208.236.171,192.168.50.8,6,1514
1541234050.720094,74.208.236.171,192.168.50.8,6,1514
1541234050.720098,74.208.236.171,192.168.50.8,6,2974
1541234050.720102,74.208.236.171,192.168.50.8,6,1514
1541234050.720342,74.208.236.171,192.168.50.8,6,1514
1541234050.720346,74.208.236.171,192.168.50.8,6,1514
1541234050.723427,74.208.236.171,192.168.50.8,6,1514
1541234050.723432,74.208.236.171,192.168.50.8,6,1514
1541234050.723674,74.208.236.171,192.168.50.8,6,1514
1541234050.723679,74.208.236.171,192.168.50.8,6,1514
1541234050.727221,74.208.236.171,192.168.50.8,6,1514
1541234050.727226,74.208.236.171,192.168.50.8,6,1514
1541234050.727475,74.208.236.171,192.168.50.8,6,1514
1541234050.727480,74.208.236.171,192.168.50.8,6,1514
1541234050.731041,74.208.236.171,192.168.50.8,6,1514
1541234050.731048,74.208.236.171,192.168.50.8,6,1514
1541234050.731298,74.208.236.171,192.168.50.8,6,1514
1541234050.731302,74.208.236.171,192.168.50.8,6,1514
1541234050.735037,74.208.236.171,192.168.50.8,6,1514
1541234050.735041,74.208.236.171,192.168.50.8,6,1514
1541234050.735282,74.208.236.171,192.168.50.8,6,1514
1541234050.735288,74.208.236.171,192.168.50.8,6,1514
1541234050.738834,74.208.236.171,192.168.50.8,6,1514
1541234050.738839,74.208.236.171,192.168.50.8,6,1514
1541234050.748753,74.208.236.171,192.168.50.8,6,60
1541234050.748756,74.208.236.171,192.168.50.8,6,60
1541234050.748908,192.168.50.8,74.208.236.171,6,60
1541234050.748910,192.168.50.8,74.208.236.171,6,60
1541234050.756490,192.168.50.8,74.208.236.171,6,66
1541234050.756493,192.168.50.8,74.208.236.171,6,66
1541234050.785310,192.168.50.8,74.208.236.171,6,66
1541234050.785313,192.168.50.8,74.208.236.171,6,66
1541234050.790549,192.168.50.8,74.208.236.171,6,66
1541234050.790551,192.168.50.8,74.208.236.171,6,66
1541234050.791047,192.168.50.8,74.208.236.171,6,66
1541234050.791050,192.168.50.8,74.208.236.171,6,66
1541234050.793238,192.168.50.8,74.208.236.171,6,66
1541234050.793240,192.168.50.8,74.208.236.171,6,66
1541234050.798533,192.168.50.8,172.217.6.194,6,66
1541234050.798537,192.168.50.8,172.217.6.194,6,66
1541234050.811402,74.208.236.171,192.168.50.8,6,66
1541234050.811404,74.208.236.171,192.168.50.8,6,66
1541234050.811511,192.168.50.8,74.208.236.171,6,60
1541234050.811513,192.168.50.8,74.208.236.171,6,60
1541234050.811624,192.168.50.8,74.208.236.171,6,357
1541234050.811627,192.168.50.8,74.208.236.171,6,357
1541234050.829911,192.168.50.8,172.217.9.226,6,66
1541234050.829914,192.168.50.8,172.217.9.226,6,66
1541234050.830139,192.168.50.8,172.217.9.226,6,66
1541234050.830140,192.168.50.8,172.217.9.226,6,66
1541234050.839485,172.217.6.194,192.168.50.8,6,66
1541234050.839487,172.217.6.194,192.168.50.8,6,66
1541234050.839601,192.168.50.8,172.217.6.194,6,60
1541234050.839602,192.168.50.8,172.217.6.194,6,60
1541234050.840373,74.208.236.171,192.168.50.8,6,66
1541234050.840375,74.208.236.171,192.168.50.8,6,66
1541234050.840455,192.168.50.8,74.208.236.171,6,60
1541234050.840456,192.168.50.8,74.208.236.171,6,60
1541234050.845482,74.208.236.171,192.168.50.8,6,66
1541234050.845485,74.208.236.171,192.168.50.8,6,66
1541234050.845610,192.168.50.8,74.208.236.171,6,60
1541234050.845611,192.168.50.8,74.208.236.171,6,60
1541234050.845955,74.208.236.171,192.168.50.8,6,66
1541234050.845956,74.208.236.171,192.168.50.8,6,66
1541234050.846048,192.168.50.8,74.208.236.171,6,60
1541234050.846049,192.168.50.8,74.208.236.171,6,60
1541234050.848347,74.208.236.171,192.168.50.8,6,66
1541234050.848349,74.208.236.171,192.168.50.8,6,66
1541234050.848450,192.168.50.8,74.208.236.171,6,60
1541234050.848451,192.168.50.8,74.208.236.171,6,60
1541234050.866725,74.208.236.171,192.168.50.8,6,60
1541234050.866727,74.208.236.171,192.168.50.8,6,60
1541234050.870994,172.217.9.226,192.168.50.8,6,66
1541234050.870997,172.217.9.226,192.168.50.8,6,66
1541234050.870998,172.217.9.226,192.168.50.8,6,66
1541234050.870999,172.217.9.226,192.168.50.8,6,66
1541234050.871172,192.168.50.8,172.217.9.226,6,60
1541234050.871175,192.168.50.8,172.217.9.226,6,60
1541234050.871176,192.168.50.8,172.217.9.226,6,60
1541234050.871178,192.168.50.8,172.217.9.226,6,60
1541234050.872243,192.168.50.8,172.217.9.226,6,646
1541234050.872244,192.168.50.8,172.217.9.226,6,646
1541234050.873334,192.168.50.8,172.217.9.226,6,647
1541234050.873335,192.168.50.8,172.217.9.226,6,647
1541234050.899684,74.208.236.171,192.168.50.8,6,259
1541234050.899688,74.208.236.171,192.168.50.8,6,259
1541234050.913435,172.217.9.226,192.168.50.8,6,60
1541234050.913438,172.217.9.226,192.168.50.8,6,60
1541234050.913716,172.217.9.226,192.168.50.8,6,210
1541234050.913719,172.217.9.226,192.168.50.8,6,210
1541234050.914025,192.168.50.8,172.217.9.226,6,105
1541234050.914028,192.168.50.8,172.217.9.226,6,105
1541234050.914458,172.217.9.226,192.168.50.8,6,60
1541234050.914460,172.217.9.226,192.168.50.8,6,60
1541234050.914890,172.217.9.226,192.168.50.8,6,210
1541234050.914893,172.217.9.226,192.168.50.8,6,210
1541234050.915209,192.168.50.8,172.217.9.226,6,231
1541234050.915212,192.168.50.8,172.217.9.226,6,327
1541234050.915214,192.168.50.8,172.217.9.226,6,231
1541234050.915215,192.168.50.8,172.217.9.226,6,327
1541234050.915353,192.168.50.8,172.217.9.226,6,105
1541234050.915356,192.168.50.8,172.217.9.226,6,105
1541234050.916395,192.168.50.8,172.217.9.226,6,231
1541234050.916398,192.168.50.8,172.217.9.226,6,231
1541234050.916399,192.168.50.8,172.217.9.226,6,328
1541234050.916400,192.168.50.8,172.217.9.226,6,328
1541234050.955357,172.217.9.226,192.168.50.8,6,123
1541234050.955359,172.217.9.226,192.168.50.8,6,123
1541234050.955686,192.168.50.8,172.217.9.226,6,92
1541234050.955689,192.168.50.8,172.217.9.226,6,92
1541234050.956314,172.217.9.226,192.168.50.8,6,92
1541234050.956317,172.217.9.226,192.168.50.8,6,92
1541234050.956318,172.217.9.226,192.168.50.8,6,123
1541234050.956319,172.217.9.226,192.168.50.8,6,123
1541234050.956588,192.168.50.8,172.217.9.226,6,92
1541234050.956591,192.168.50.8,172.217.9.226,6,92
1541234050.957429,172.217.9.226,192.168.50.8,6,92
1541234050.957432,172.217.9.226,192.168.50.8,6,92
1541234050.973697,172.217.9.226,192.168.50.8,6,451
1541234050.973700,172.217.9.226,192.168.50.8,6,451
1541234050.973865,192.168.50.8,172.217.9.226,6,60
1541234050.973867,192.168.50.8,172.217.9.226,6,60
1541234050.974092,172.217.9.226,192.168.50.8,6,276
1541234050.974094,172.217.9.226,192.168.50.8,6,276
1541234050.974341,172.217.9.226,192.168.50.8,6,286
1541234050.974345,172.217.9.226,192.168.50.8,6,286
1541234050.974347,172.217.9.226,192.168.50.8,6,451
1541234050.974349,172.217.9.226,192.168.50.8,6,451
1541234050.974521,192.168.50.8,172.217.9.226,6,60
1541234050.974523,192.168.50.8,172.217.9.226,6,60
1541234050.974524,192.168.50.8,172.217.9.226,6,60
1541234050.974525,192.168.50.8,172.217.9.226,6,60
1541234050.974632,172.217.9.226,192.168.50.8,6,100
1541234050.974635,172.217.9.226,192.168.50.8,6,100
1541234050.974884,172.217.9.226,192.168.50.8,6,371
1541234050.974886,172.217.9.226,192.168.50.8,6,371
1541234050.974974,192.168.50.8,172.217.9.226,6,100
1541234050.974977,192.168.50.8,172.217.9.226,6,100
1541234050.975168,172.217.9.226,192.168.50.8,6,164
1541234050.975170,172.217.9.226,192.168.50.8,6,164
1541234050.975171,172.217.9.226,192.168.50.8,6,100
1541234050.975172,172.217.9.226,192.168.50.8,6,100
1541234050.975281,192.168.50.8,172.217.9.226,6,60
1541234050.975283,192.168.50.8,172.217.9.226,6,60
1541234050.975411,192.168.50.8,172.217.9.226,6,100
1541234050.975413,192.168.50.8,172.217.9.226,6,100
1541234050.976809,192.168.50.8,172.217.6.194,6,66
1541234050.976811,192.168.50.8,172.217.6.194,6,66
1541234050.996361,192.168.50.8,4.2.2.4,17,85
1541234050.996363,192.168.50.8,4.2.2.4,17,85
1541234050.996520,192.168.50.8,4.2.2.4,17,87
1541234050.996522,192.168.50.8,4.2.2.4,17,87
1541234050.998198,192.168.50.8,4.2.2.4,17,87
1541234050.998201,192.168.50.8,4.2.2.4,17,87
1541234051.015846,172.217.9.226,192.168.50.8,6,60
1541234051.015849,172.217.9.226,192.168.50.8,6,60
1541234051.016441,172.217.9.226,192.168.50.8,6,60
1541234051.016444,172.217.9.226,192.168.50.8,6,60
1541234051.017341,4.2.2.4,192.168.50.8,17,144
1541234051.017343,4.2.2.4,192.168.50.8,17,144
1541234051.017601,4.2.2.4,192.168.50.8,17,128
1541234051.017605,4.2.2.4,192.168.50.8,17,128
1541234051.017607,172.217.6.194,192.168.50.8,6,66
1541234051.017609,172.217.6.194,192.168.50.8,6,66
1541234051.017759,192.168.50.8,172.217.6.194,6,60
1541234051.017761,192.168.50.8,172.217.6.194,6,60
1541234051.017841,192.168.50.8,172.217.9.225,6,66
1541234051.017843,192.168.50.8,172.217.9.225,6,66
1541234051.018082,192.168.50.8,4.2.2.4,17,92
1541234051.018084,192.168.50.8,4.2.2.4,17,92
1541234051.018852,192.168.50.8,172.217.6.194,6,571
1541234051.018855,192.168.50.8,172.217.6.194,6,571
1541234051.018993,4.2.2.4,192.168.50.8,17,128
1541234051.018994,4.2.2.4,192.168.50.8,17,128
1541234051.019442,192.168.50.8,172.217.9.226,6,66
1541234051.019443,192.168.50.8,4.2.2.4,17,87
1541234051.019444,192.168.50.8,172.217.9.226,6,66
1541234051.019446,192.168.50.8,4.2.2.4,17,87
1541234051.020642,192.168.50.8,4.2.2.4,17,85
1541234051.020643,192.168.50.8,4.2.2.4,17,85
1541234051.038840,4.2.2.4,192.168.50.8,17,108
1541234051.038842,4.2.2.4,192.168.50.8,17,108
1541234051.040514,4.2.2.4,192.168.50.8,17,128
1541234051.040517,4.2.2.4,192.168.50.8,17,128
1541234051.041668,4.2.2.4,192.168.50.8,17,144
1541234051.041670,4.2.2.4,192.168.50.8,17,144
1541234051.042319,192.168.50.8,4.2.2.4,17,92
1541234051.042321,192.168.50.8,4.2.2.4,17,92
1541234051.058195,172.217.9.225,192.168.50.8,6,66
1541234051.058197,172.217.9.225,192.168.50.8,6,66
1541234051.058418,192.168.50.8,172.217.9.225,6,60
1541234051.058419,192.168.50.8,172.217.9.225,6,60
1541234051.059436,192.168.50.8,172.217.9.225,6,571
1541234051.059439,192.168.50.8,172.217.9.225,6,571
1541234051.059767,172.217.6.194,192.168.50.8,6,60
1541234051.059770,172.217.6.194,192.168.50.8,6,60
1541234051.060501,172.217.9.226,192.168.50.8,6,66
1541234051.060502,172.217.9.226,192.168.50.8,6,66
1541234051.060651,192.168.50.8,172.217.9.226,6,60
1541234051.060652,192.168.50.8,172.217.9.226,6,60
1541234051.061614,192.168.50.8,172.217.9.226,6,654
1541234051.061615,192.168.50.8,172.217.9.226,6,654
1541234051.063205,4.2.2.4,192.168.50.8,17,120
1541234051.063207,4.2.2.4,192.168.50.8,17,120
1541234051.074215,172.217.6.194,192.168.50.8,6,1484
1541234051.074222,172.217.6.194,192.168.50.8,6,2579
1541234051.074225,172.217.6.194,192.168.50.8,6,1149
1541234051.074486,192.168.50.8,172.217.6.194,6,60
1541234051.074488,192.168.50.8,172.217.6.194,6,60
1541234051.076166,192.168.50.8,172.217.6.194,6,147
1541234051.076167,192.168.50.8,172.217.6.194,6,147
1541234051.076283,192.168.50.8,172.217.6.194,6,231
1541234051.076285,192.168.50.8,172.217.6.194,6,231
1541234051.099673,172.217.9.225,192.168.50.8,6,60
1541234051.099676,172.217.9.225,192.168.50.8,6,60
1541234051.102813,172.217.9.226,192.168.50.8,6,60
1541234051.102815,172.217.9.226,192.168.50.8,6,60
1541234051.103176,172.217.9.226,192.168.50.8,6,210
1541234051.103193,172.217.9.226,192.168.50.8,6,210
1541234051.103537,192.168.50.8,172.217.9.226,6,105
1541234051.103539,192.168.50.8,172.217.9.226,6,105
1541234051.104503,192.168.50.8,172.217.9.226,6,231
1541234051.104504,192.168.50.8,172.217.9.226,6,231
1541234051.104506,192.168.50.8,172.217.9.226,6,1118
1541234051.104555,192.168.50.8,172.217.9.226,6,1118
1541234051.104681,192.168.50.8,172.217.9.226,6,856
1541234051.104683,192.168.50.8,172.217.9.226,6,856
1541234051.108999,192.168.50.8,74.208.236.171,6,60
1541234051.109000,192.168.50.8,74.208.236.171,6,60
1541234051.115043,172.217.9.225,192.168.50.8,6,1484
1541234051.115048,172.217.9.225,192.168.50.8,6,1484
1541234051.115280,172.217.9.225,192.168.50.8,6,1333
1541234051.115283,172.217.9.225,192.168.50.8,6,1333
1541234051.115421,192.168.50.8,172.217.9.225,6,60
1541234051.115423,192.168.50.8,172.217.9.225,6,60
1541234051.117151,192.168.50.8,172.217.9.225,6,147
1541234051.117154,192.168.50.8,172.217.9.225,6,147
1541234051.117211,172.217.6.194,192.168.50.8,6,338
1541234051.117214,172.217.6.194,192.168.50.8,6,338
1541234051.117635,172.217.6.194,192.168.50.8,6,123
1541234051.117638,172.217.6.194,192.168.50.8,6,123
1541234051.117639,172.217.6.194,192.168.50.8,6,92
1541234051.117640,172.217.6.194,192.168.50.8,6,92
1541234051.117827,192.168.50.8,172.217.6.194,6,60
1541234051.117829,192.168.50.8,172.217.6.194,6,60
1541234051.117830,192.168.50.8,172.217.9.225,6,231
1541234051.117831,192.168.50.8,172.217.9.225,6,231
1541234051.118100,192.168.50.8,172.217.6.194,6,92
1541234051.118104,192.168.50.8,172.217.6.194,6,92
1541234051.144717,172.217.9.226,192.168.50.8,6,123
1541234051.144720,172.217.9.226,192.168.50.8,6,123
1541234051.144969,192.168.50.8,172.217.9.226,6,92
1541234051.144970,192.168.50.8,172.217.9.226,6,92
1541234051.145606,172.217.9.226,192.168.50.8,6,92
1541234051.145607,172.217.9.226,192.168.50.8,6,92
1541234051.145920,172.217.9.226,192.168.50.8,6,60
1541234051.145921,172.217.9.226,192.168.50.8,6,60
1541234051.157716,172.217.9.225,192.168.50.8,6,338
1541234051.157719,172.217.9.225,192.168.50.8,6,338
1541234051.157987,172.217.9.225,192.168.50.8,6,123
1541234051.157989,172.217.9.225,192.168.50.8,6,123
1541234051.157990,172.217.9.225,192.168.50.8,6,92
1541234051.157991,172.217.9.225,192.168.50.8,6,92
1541234051.158133,192.168.50.8,172.217.9.225,6,60
1541234051.158134,192.168.50.8,172.217.9.225,6,60
1541234051.158181,192.168.50.8,172.217.9.225,6,92
1541234051.158183,192.168.50.8,172.217.9.225,6,92
1541234051.199290,172.217.6.194,192.168.50.8,6,60
1541234051.199293,172.217.6.194,192.168.50.8,6,60
1541234051.225163,172.217.9.226,192.168.50.8,6,60
1541234051.225165,172.217.9.226,192.168.50.8,6,60
1541234051.238566,172.217.9.225,192.168.50.8,6,60
1541234051.238569,172.217.9.225,192.168.50.8,6,60
1541234051.327174,172.217.9.226,192.168.50.8,6,451
1541234051.327177,172.217.9.226,192.168.50.8,6,451
1541234051.327319,192.168.50.8,172.217.9.226,6,60
1541234051.327321,192.168.50.8,172.217.9.226,6,60
1541234051.327637,172.217.9.226,192.168.50.8,6,818
1541234051.327641,172.217.9.226,192.168.50.8,6,818
1541234051.328331,172.217.9.226,192.168.50.8,6,92
1541234051.328334,172.217.9.226,192.168.50.8,6,92
1541234051.328335,172.217.9.226,192.168.50.8,6,100
1541234051.328336,172.217.9.226,192.168.50.8,6,100
1541234051.328481,192.168.50.8,172.217.9.226,6,60
1541234051.328483,192.168.50.8,172.217.9.226,6,60
1541234051.328631,192.168.50.8,172.217.9.226,6,100
1541234051.328634,192.168.50.8,172.217.9.226,6,100
1541234051.369479,172.217.9.226,192.168.50.8,6,60
1541234051.369482,172.217.9.226,192.168.50.8,6,60
1541234051.378678,172.217.9.226,192.168.50.8,6,134
1541234051.378681,172.217.9.226,192.168.50.8,6,134
1541234051.378989,172.217.9.226,192.168.50.8,6,1484
1541234051.378991,172.217.9.226,192.168.50.8,6,1484
1541234051.379129,192.168.50.8,172.217.9.226,6,60
1541234051.379131,192.168.50.8,172.217.9.226,6,60
1541234051.380411,172.217.9.226,192.168.50.8,6,1484
1541234051.380413,172.217.9.226,192.168.50.8,6,1484
1541234051.381881,172.217.9.226,192.168.50.8,6,1484
1541234051.381887,172.217.9.226,192.168.50.8,6,1484
1541234051.382051,192.168.50.8,172.217.9.226,6,60
1541234051.382053,192.168.50.8,172.217.9.226,6,60
1541234051.382125,172.217.9.226,192.168.50.8,6,1484
1541234051.382128,172.217.9.226,192.168.50.8,6,1484
1541234051.384411,172.217.9.226,192.168.50.8,6,553
1541234051.384414,172.217.9.226,192.168.50.8,6,553
1541234051.384539,192.168.50.8,172.217.9.226,6,60
1541234051.384542,192.168.50.8,172.217.9.226,6,60
1541234051.384679,192.168.50.8,172.217.9.226,6,100
1541234051.384681,192.168.50.8,172.217.9.226,6,100
1541234051.399972,192.168.50.8,172.217.9.226,6,877
1541234051.399975,192.168.50.8,172.217.9.226,6,877
1541234051.422308,192.168.50.8,172.217.9.226,6,885
1541234051.422310,192.168.50.8,172.217.9.226,6,885
1541234051.441076,172.217.9.226,192.168.50.8,6,60
1541234051.441079,172.217.9.226,192.168.50.8,6,60
1541234051.450908,192.168.50.8,172.217.9.226,6,990
1541234051.450910,192.168.50.8,172.217.9.226,6,990
1541234051.455826,192.168.50.8,172.217.9.226,6,1434
1541234051.455831,192.168.50.8,172.217.9.226,6,2328
1541234051.455833,192.168.50.8,172.217.9.226,6,948
1541234051.456342,192.168.50.8,4.2.2.4,17,74
1541234051.456344,192.168.50.8,4.2.2.4,17,74
1541234051.457434,192.168.50.8,4.2.2.4,17,74
1541234051.457436,192.168.50.8,4.2.2.4,17,74
1541234051.461247,192.168.50.8,172.217.9.226,6,848
1541234051.461249,192.168.50.8,172.217.9.226,6,848
1541234051.461795,192.168.50.8,172.217.9.226,6,856
1541234051.461797,192.168.50.8,172.217.9.226,6,856
1541234051.477158,4.2.2.4,192.168.50.8,17,90
1541234051.477160,4.2.2.4,192.168.50.8,17,90
1541234051.477814,192.168.50.8,172.217.6.228,6,66
1541234051.477816,192.168.50.8,172.217.6.228,6,66
1541234051.478233,4.2.2.4,192.168.50.8,17,90
1541234051.478234,4.2.2.4,192.168.50.8,17,90
1541234051.478897,192.168.50.8,4.2.2.4,17,74
1541234051.478898,192.168.50.8,4.2.2.4,17,74
1541234051.491968,172.217.9.226,192.168.50.8,6,60
1541234051.491971,172.217.9.226,192.168.50.8,6,60
1541234051.497290,172.217.9.226,192.168.50.8,6,60
1541234051.497292,172.217.9.226,192.168.50.8,6,60
1541234051.499944,4.2.2.4,192.168.50.8,17,90
1541234051.499948,4.2.2.4,192.168.50.8,17,90
1541234051.500221,192.168.50.8,4.2.2.4,17,74
1541234051.500225,192.168.50.8,4.2.2.4,17,74
1541234051.503021,172.217.9.226,192.168.50.8,6,60
1541234051.503024,172.217.9.226,192.168.50.8,6,60
1541234051.518921,172.217.6.228,192.168.50.8,6,66
1541234051.518924,172.217.6.228,192.168.50.8,6,66
1541234051.519095,192.168.50.8,172.217.6.228,6,60
1541234051.519096,192.168.50.8,172.217.6.228,6,60
1541234051.520143,192.168.50.8,172.217.6.228,6,571
1541234051.520145,192.168.50.8,172.217.6.228,6,571
1541234051.520982,4.2.2.4,192.168.50.8,17,102
1541234051.520984,4.2.2.4,192.168.50.8,17,102
1541234051.523331,172.217.9.226,192.168.50.8,6,131
1541234051.523334,172.217.9.226,192.168.50.8,6,131
1541234051.523335,172.217.9.226,192.168.50.8,6,92
1541234051.523336,172.217.9.226,192.168.50.8,6,92
1541234051.523337,172.217.9.226,192.168.50.8,6,100
1541234051.523338,172.217.9.226,192.168.50.8,6,100
1541234051.523479,192.168.50.8,172.217.9.226,6,60
1541234051.523481,192.168.50.8,172.217.9.226,6,60
1541234051.523682,192.168.50.8,172.217.9.226,6,100
1541234051.523684,192.168.50.8,172.217.9.226,6,100
1541234051.538132,172.217.9.226,192.168.50.8,6,239
1541234051.538134,172.217.9.226,192.168.50.8,6,239
1541234051.538747,172.217.9.226,192.168.50.8,6,1484
